iter	Logloss
2637	0.08646683424
2638	0.08644117243
2639	0.086438722
2640	0.08639131053
2641	0.08634143995
2642	0.08631096277
2643	0.08627007479
2644	0.08623316019
2645	0.08623157353
2646	0.08620537729
2647	0.08618075837
2648	0.08615519398
2649	0.08612725473
2650	0.08612033935
2651	0.08608641929
2652	0.08607787074
2653	0.08604826106
2654	0.08601202105
2655	0.08597242614
2656	0.0859376916
2657	0.08593685171
2658	0.08590422908
2659	0.08587307526
2660	0.08584547603
2661	0.08584479745
2662	0.08579716681
2663	0.08575731109
2664	0.08572057544
2665	0.08569813197
2666	0.08568429818
2667	0.08565847281
2668	0.0856456844
2669	0.08561835354
2670	0.08558710211
2671	0.08558599759
2672	0.08556986814
2673	0.08553644343
2674	0.08551437832
2675	0.08548348311
2676	0.08547696345
2677	0.08546928891
2678	0.0854413821
2679	0.08538668478
2680	0.08534889956
2681	0.08531768445
2682	0.08528971918
2683	0.08525685947
2684	0.08522437411
2685	0.08519345098
2686	0.08518961834
2687	0.0851583112
2688	0.0851266272
2689	0.08510445805
2690	0.08510204982
2691	0.08509979025
2692	0.0850991932
2693	0.0850580823
2694	0.08503217869
2695	0.08501014943
2696	0.08496766643
2697	0.08496173542
2698	0.0849277572
2699	0.08487898364
2700	0.08481934372
2701	0.08481284523
2702	0.08480022371
2703	0.08477128862
2704	0.08473478906
2705	0.08468914646
2706	0.08468748127
2707	0.08464624552
2708	0.08461159307
2709	0.08461039231
2710	0.08460657202
2711	0.08460585039
2712	0.08457705087
2713	0.08452045721
2714	0.08449162659
2715	0.08448910426
2716	0.08445781549
2717	0.08444633006
2718	0.08442775123
2719	0.08439220563
2720	0.08435681258
2721	0.08431861379
2722	0.08429136982
2723	0.08425623179
2724	0.08423576072
2725	0.0842228567
2726	0.08419146862
2727	0.08412554821
2728	0.08408130451
2729	0.08405370751
2730	0.08401355558
2731	0.08398192298
2732	0.08393346803
2733	0.08392112687
2734	0.08389608112
2735	0.08389476299
2736	0.08389387334
2737	0.08386109706
2738	0.08384528881
2739	0.08384463627
2740	0.0837885679
2741	0.08375904502
2742	0.08373324585
2743	0.08369994178
2744	0.08366871019
2745	0.08363287393
2746	0.08358866866
2747	0.08354566498
2748	0.08351788725
2749	0.08349071097
2750	0.08346633104
2751	0.08346544227
2752	0.08343160055
2753	0.08340723017
2754	0.08339014067
2755	0.08336343218
2756	0.08336098797
2757	0.08331419058
2758	0.08327883473
2759	0.08324901473
2760	0.08323985498
2761	0.08322204465
2762	0.08319544833
2763	0.08316845194
2764	0.0831306588
2765	0.08312747206
2766	0.08309904154
2767	0.08309759523
2768	0.08309448359
2769	0.08305116329
2770	0.08303792882
2771	0.08300657733
2772	0.08298116928
2773	0.0829797506
2774	0.0829667423
2775	0.08293149174
2776	0.08292994785
2777	0.08292938077
2778	0.08290250092
2779	0.08287740496
2780	0.08284616463
2781	0.08284403638
2782	0.08280385136
2783	0.08276445046
2784	0.08273223162
2785	0.08271174442
2786	0.08268873199
2787	0.08265270405
2788	0.08261732972
2789	0.08258921745
2790	0.08254154419
2791	0.08250147489
2792	0.08248608428
2793	0.08248510372
2794	0.0824593978
2795	0.08243555567
2796	0.08240158499
2797	0.08237447955
2798	0.08236671645
2799	0.08234407278
2800	0.0823189747
2801	0.08231766317
2802	0.08231220072
2803	0.08227554877
2804	0.08225125053
2805	0.08221280578
2806	0.08218252354
2807	0.08214555395
2808	0.08212895964
2809	0.08211992845
2810	0.08210560357
2811	0.08208832317
2812	0.08208736312
2813	0.08204575361
2814	0.08202220954
2815	0.08199307458
2816	0.08197148835
2817	0.08194165426
2818	0.08191584702
2819	0.08191430552
2820	0.08188434731
2821	0.08187215274
2822	0.08185407001
2823	0.08185256767
2824	0.08182616587
2825	0.08182442348
2826	0.08182292723
2827	0.08181769124
2828	0.08179369206
2829	0.08177093321
2830	0.08174565948
2831	0.08171509247
2832	0.08168971061
2833	0.08166075137
2834	0.081641763
2835	0.08163609075
2836	0.08161217293
2837	0.08158694908
2838	0.081562259
2839	0.08153565183
2840	0.08151667764
2841	0.08151582952
2842	0.0815143773
2843	0.08148315727
2844	0.0814414509
2845	0.08144065357
2846	0.08141235414
2847	0.08139313468
2848	0.08135863776
2849	0.08135333704
2850	0.08131452805
2851	0.08128945755
2852	0.08125329058
2853	0.08122157007
2854	0.08119795143
2855	0.08119637611
2856	0.0811703976
2857	0.08114327449
2858	0.0811187375
2859	0.08109725968
2860	0.08107448653
2861	0.0810739547
2862	0.08104953274
2863	0.08101726254
2864	0.08101633039
2865	0.0809867711
2866	0.08096151242
2867	0.08093504948
2868	0.0809137165
2869	0.08088758422
2870	0.08086297564
2871	0.08082668083
2872	0.08078558231
2873	0.08075203883
2874	0.08073376209
2875	0.08070998486
2876	0.08068708184
2877	0.08068620068
2878	0.08065030466
2879	0.080649685
2880	0.08061637386
2881	0.08059355647
2882	0.08056761872
2883	0.08056678513
2884	0.08054153667
2885	0.08050500662
2886	0.08049884301
2887	0.08044717714
2888	0.08041401069
2889	0.08038984941
2890	0.08036416698
2891	0.0803400989
2892	0.08031899158
2893	0.08029169502
2894	0.08025534932
2895	0.08025185518
2896	0.08023321103
2897	0.08021020212
2898	0.08017412727
2899	0.08014478923
2900	0.08010411968
2901	0.08010346306
2902	0.0800779495
2903	0.08003735475
2904	0.08001741858
2905	0.07998047565
2906	0.07995509031
2907	0.0799338989
2908	0.07990504461
2909	0.07986507227
2910	0.07984812129
2911	0.07982167213
2912	0.07979941097
2913	0.07977200547
2914	0.07973964823
2915	0.07970480024
2916	0.07967987242
2917	0.07967852753
2918	0.07965894746
2919	0.07961302303
2920	0.07959077374
2921	0.07956694527
2922	0.07956618279
2923	0.07956096738
2924	0.07955969095
2925	0.07953598647
2926	0.07951448261
2927	0.07951303121
2928	0.07948378447
2929	0.07946533155
2930	0.07943988746
2931	0.07942058222
2932	0.07938872173
2933	0.07938805985
2934	0.0793670087
2935	0.07933951971
2936	0.07930543025
2937	0.07930411044
2938	0.07928042263
2939	0.07926820521
2940	0.07926445104
2941	0.07923292943
2942	0.07922494361
2943	0.07922270888
2944	0.07918203032
2945	0.07914901456
2946	0.07912139874
2947	0.07910334313
2948	0.07909197658
2949	0.07906266628
2950	0.07902648392
2951	0.07899862349
2952	0.07896447019
2953	0.07894057319
2954	0.07892164108
2955	0.07892059928
2956	0.078896356
2957	0.07887070561
2958	0.07884245282
2959	0.07882312166
2960	0.07880100603
2961	0.07878618582
2962	0.07875934821
2963	0.07875842145
2964	0.07873620528
2965	0.0787108465
2966	0.07870503041
2967	0.07870316285
2968	0.07866330997
2969	0.07866133723
2970	0.07863519663
2971	0.07861416417
2972	0.07858437523
2973	0.07855084987
2974	0.07853471941
2975	0.07851525439
2976	0.07849624312
2977	0.07847666952
2978	0.07844662349
2979	0.07844096336
2980	0.07844025206
2981	0.07843823545
2982	0.07841664794
2983	0.07838939509
2984	0.0783666614
2985	0.07834540103
2986	0.07832034361
2987	0.07828125029
2988	0.07826338448
2989	0.07823977971
2990	0.07820952694
2991	0.07820869863
2992	0.07818412426
2993	0.07814949355
2994	0.07812698108
2995	0.07809738583
2996	0.07807229189
2997	0.07805034703
2998	0.07803224021
2999	0.07800794527
3000	0.07798360939
3001	0.0779585958
3002	0.07795311243
3003	0.07795252899
3004	0.07792905105
3005	0.07790235527
3006	0.07787065973
3007	0.0778400759
3008	0.07780633655
3009	0.07778360344
3010	0.07775749651
3011	0.07772614237
3012	0.07772502864
3013	0.07772445893
3014	0.07768511201
3015	0.07766158182
3016	0.07765363067
3017	0.07763882297
3018	0.07760947233
3019	0.07758802956
3020	0.07755672831
3021	0.07753620772
3022	0.07753294691
3023	0.07751302987
3024	0.07749087573
3025	0.07745289644
3026	0.07743455547
3027	0.07742736005
3028	0.07742403247
3029	0.07739455896
3030	0.07739357114
3031	0.07737035809
3032	0.07733369118
3033	0.07733275349
3034	0.07731789197
3035	0.0772972423
3036	0.07727649873
3037	0.07725768941
3038	0.07722565781
3039	0.0771914214
3040	0.0771596338
3041	0.0771586801
3042	0.07713138039
3043	0.07710045692
3044	0.07707441946
3045	0.07705229376
3046	0.0770257242
3047	0.07700761004
3048	0.07698441179
3049	0.07698331077
3050	0.07694883819
3051	0.07690369452
3052	0.07687063377
3053	0.07681802708
3054	0.07680885061
3055	0.07680821378
3056	0.07680689238
3057	0.0768058056
3058	0.07677569076
3059	0.07676812647
3060	0.07674382414
3061	0.0767424634
3062	0.07671960969
3063	0.07671898411
3064	0.07671834116
3065	0.07671711017
3066	0.07668920277
3067	0.07666524112
3068	0.07666192914
3069	0.07663970456
3070	0.07661642335
3071	0.07659607977
3072	0.07657331671
3073	0.07654217119
3074	0.07652148039
3075	0.07649119966
3076	0.07645851782
3077	0.07643643826
3078	0.07643101531
3079	0.07641306191
3080	0.07638345851
3081	0.07635661278
3082	0.07632834749
3083	0.07632751173
3084	0.0763224102
3085	0.07632096432
3086	0.07631573919
3087	0.07630094388
3088	0.07627608802
3089	0.07625091408
3090	0.07622803863
3091	0.07618121656
3092	0.07616754476
3093	0.07616705498
3094	0.07614251017
3095	0.0761127159
3096	0.07609342606
3097	0.07603945074
3098	0.07603863559
3099	0.07602073113
3100	0.07602008763
3101	0.07600960478
3102	0.07600910442
3103	0.07598313939
3104	0.07593615631
3105	0.07590828492
3106	0.07587795875
3107	0.07587732017
3108	0.0758532334
3109	0.07582477862
3110	0.07580238725
3111	0.07579968356
3112	0.07578043765
3113	0.07577967491
3114	0.07577491816
3115	0.07574612981
3116	0.07571631637
3117	0.07569020022
3118	0.07568944056
3119	0.07566167661
3120	0.07564610295
3121	0.07564512018
3122	0.07564305109
3123	0.07564193866
3124	0.0756192029
3125	0.07559741482
3126	0.07559532815
3127	0.07556817378
3128	0.07553922374
3129	0.07551939306
3130	0.07550901446
3131	0.07548424254
3132	0.07546036815
3133	0.07542694172
3134	0.07541742766
3135	0.07541574853
3136	0.07539777856
3137	0.07539247937
3138	0.0753918636
3139	0.07537087823
3140	0.07535111232
3141	0.07531746453
3142	0.0752935818
3143	0.07527051862
3144	0.07525105125
3145	0.07524612197
3146	0.07524564042
3147	0.07522508425
3148	0.07520477769
3149	0.07517544763
3150	0.07515131734
3151	0.07513241104
3152	0.07513134303
3153	0.07511347709
3154	0.07508723401
3155	0.07508656803
3156	0.07506091395
3157	0.07505951781
3158	0.07503839912
3159	0.07502230805
3160	0.07499876085
3161	0.07497761805
3162	0.07497579834
3163	0.07495537705
3164	0.07495347893
3165	0.0749406627
3166	0.07492608412
3167	0.07490534076
3168	0.07488104699
3169	0.07485812945
3170	0.07485710544
3171	0.07483476862
3172	0.07480698193
3173	0.07478533764
3174	0.07475495572
3175	0.07475370269
3176	0.07474625489
3177	0.07472682096
3178	0.07469861953
3179	0.0746847447
3180	0.07466367616
3181	0.07463954988
3182	0.0746157082
3183	0.07460525752
3184	0.07457854359
3185	0.07455983686
3186	0.07455443665
3187	0.0745256129
3188	0.07450707332
3189	0.07449188766
3190	0.07447470407
3191	0.07444884589
3192	0.07442108658
3193	0.0744000419
3194	0.07438215825
3195	0.07435064377
3196	0.07431341302
3197	0.0742880622
3198	0.07428531911
3199	0.07428059312
3200	0.07424418515
3201	0.07422096634
3202	0.07421598248
3203	0.07419135756
3204	0.07416699455
3205	0.07413943316
3206	0.07413253784
3207	0.07413198346
3208	0.07411502752
3209	0.07411020137
3210	0.07409021463
3211	0.07406675901
3212	0.07404607453
3213	0.07399773851
3214	0.07397279554
3215	0.07395237491
3216	0.07393029095
3217	0.07389396359
3218	0.07387195066
3219	0.07386355089
3220	0.07386223632
3221	0.07384092796
3222	0.07382298833
3223	0.07380344269
3224	0.07380231665
3225	0.07378221807
3226	0.07376539798
3227	0.07375837759
3228	0.07373672589
3229	0.07371494848
3230	0.0737011194
3231	0.07366929664
3232	0.07366881962
3233	0.07363855217
3234	0.07361774737
3235	0.07361393522
3236	0.07359234514
3237	0.07356545217
3238	0.07355205549
3239	0.07353421812
3240	0.07350607689
3241	0.0735045282
3242	0.07348333561
3243	0.07345433243
3244	0.07345338174
3245	0.07343264946
3246	0.07341284979
3247	0.07341053112
3248	0.07339333201
3249	0.0733741448
3250	0.07335618882
3251	0.0733308575
3252	0.07330415103
3253	0.0732719728
3254	0.07325095829
3255	0.07322454092
3256	0.07322382814
3257	0.07319614532
3258	0.0731607851
3259	0.07314197496
3260	0.07311247812
3261	0.07308193002
3262	0.07305931188
3263	0.07302233418
3264	0.07302129213
3265	0.0730004154
3266	0.07297684951
3267	0.07295322179
3268	0.07292430326
3269	0.07289818079
3270	0.07287388919
3271	0.07284593316
3272	0.07283304421
3273	0.07282077442
3274	0.07279785787
3275	0.07275856547
3276	0.07275732489
3277	0.07273842698
3278	0.07273708205
3279	0.0727219083
3280	0.07270436083
3281	0.07270354673
3282	0.07269045152
3283	0.07266799809
3284	0.07265225937
3285	0.07263141389
3286	0.0726227895
3287	0.07261808448
3288	0.07259465223
3289	0.07259394963
3290	0.07255332614
3291	0.07254193239
3292	0.07251862248
3293	0.07249513767
3294	0.07245315632
3295	0.07243307578
3296	0.07243191348
3297	0.07241187839
3298	0.07238642322
3299	0.07235065964
3300	0.07233159409
3301	0.0723165509
3302	0.07231546681
3303	0.07229262231
3304	0.07226384574
3305	0.07225087723
3306	0.07224888722
3307	0.07223381263
3308	0.07221447353
3309	0.07218683383
3310	0.07216099767
3311	0.07214189138
3312	0.07210589995
3313	0.07208717464
3314	0.07206160899
3315	0.07203418948
3316	0.0720286465
3317	0.07200862454
3318	0.07198595266
3319	0.07196358554
3320	0.07195810549
3321	0.07195719537
3322	0.07194857504
3323	0.07193031124
3324	0.07190532815
3325	0.07187276959
3326	0.07187245411
3327	0.07185139614
3328	0.07183424362
3329	0.07183320856
3330	0.07183237863
3331	0.07181246931
3332	0.07178407569
3333	0.07177170996
3334	0.07175040856
3335	0.07173206482
3336	0.07171271833
3337	0.0716864304
3338	0.0716548169
3339	0.0716334104
3340	0.07161407553
3341	0.07159050166
3342	0.07156631393
3343	0.07154009155
3344	0.07151977616
3345	0.07149268865
3346	0.07146214639
3347	0.07144143382
3348	0.07140251599
3349	0.07138164504
3350	0.07137243848
3351	0.07134576299
3352	0.07134526887
3353	0.07132702411
3354	0.07130711297
3355	0.07129766293
3356	0.07127849997
3357	0.0712542312
3358	0.0712345521
3359	0.07120730452
3360	0.07119272528
3361	0.07115599417
3362	0.07112985359
3363	0.07110482319
3364	0.07107821662
3365	0.07105334605
3366	0.07102658196
3367	0.0709985373
3368	0.07097978911
3369	0.07097932206
3370	0.07095192369
3371	0.07092222266
3372	0.07090647459
3373	0.07088422454
3374	0.07085330963
3375	0.0708260547
3376	0.07080653471
3377	0.07080617704
3378	0.0708057439
3379	0.07078642946
3380	0.0707676065
3381	0.07074639277
3382	0.07071299962
3383	0.07070105339
3384	0.07067836545
3385	0.07065959047
3386	0.07063460934
3387	0.07061544026
3388	0.07061424699
3389	0.07061292652
3390	0.07058633837
3391	0.07055031876
3392	0.07054230051
3393	0.0705245513
3394	0.07050564281
3395	0.07050397596
3396	0.07048085757
3397	0.0704571671
3398	0.07045515988
3399	0.07043965228
3400	0.07042341389
3401	0.07039952551
3402	0.07037350904
3403	0.07037195515
3404	0.07036220796
3405	0.07033977568
3406	0.07033904165
3407	0.07033867902
3408	0.07032153565
3409	0.07032105102
3410	0.07029566449
3411	0.07028191492
3412	0.07025150919
3413	0.07022886867
3414	0.07020292607
3415	0.07018068214
3416	0.07015876613
3417	0.07014088466
3418	0.07013678184
3419	0.07010584139
3420	0.07010535268
3421	0.0700940747
3422	0.07006480968
3423	0.0700294294
3424	0.07001727287
3425	0.06999599711
3426	0.06997712181
3427	0.06994932092
3428	0.06992530143
3429	0.06990149857
3430	0.06987859166
3431	0.06986349791
3432	0.06986312569
3433	0.06983920147
3434	0.0698133508
3435	0.06979511493
3436	0.06976994107
3437	0.06975762299
3438	0.06973860482
3439	0.06973673103
3440	0.06972164005
3441	0.06971791847
3442	0.06970337645
3443	0.06967977103
3444	0.0696563969
3445	0.06963230907
3446	0.06961829186
3447	0.06961743095
3448	0.06960593453
3449	0.06958780973
3450	0.06955251511
3451	0.06952570389
3452	0.06950634914
3453	0.06949095346
3454	0.06947076887
3455	0.06944832469
3456	0.06942036943
3457	0.06941989217
3458	0.06939569913
3459	0.06938211962
3460	0.06937869006
3461	0.06935975193
3462	0.06933940435
3463	0.06932206155
3464	0.06930215829
3465	0.06928602774
3466	0.06924217521
3467	0.06923108731
3468	0.06921243627
3469	0.06921155306
3470	0.06921039353
3471	0.06920927166
3472	0.06919609664
3473	0.06917322962
3474	0.0691724445
3475	0.06915115622
3476	0.06914261114
3477	0.06911264391
3478	0.0690919104
3479	0.06906522406
3480	0.06906469887
3481	0.0690636737
3482	0.06905304592
3483	0.06903733865
3484	0.06902045247
3485	0.06900561675
3486	0.06899452011
3487	0.06897301646
3488	0.06895189373
3489	0.06892572135
3490	0.06890250521
3491	0.06890166396
3492	0.06887755562
3493	0.06886584302
3494	0.06886465702
3495	0.06884835313
3496	0.06883832987
3497	0.0688229264
3498	0.06879687551
3499	0.06878553456
3500	0.06876593858
3501	0.06873391991
3502	0.06871273105
3503	0.06870926535
3504	0.06870895498
3505	0.06869226364
3506	0.06867542559
3507	0.06865237583
3508	0.06864403075
3509	0.06861399007
3510	0.06858918226
3511	0.06855736058
3512	0.06854373226
3513	0.06852493578
3514	0.06850654687
3515	0.06848631088
3516	0.06848582439
3517	0.06845848577
3518	0.06843869423
3519	0.06843784183
3520	0.06841518247
3521	0.06839423618
3522	0.06836939392
3523	0.06833577478
3524	0.06832202394
3525	0.06830276691
3526	0.06830192642
3527	0.06828089725
3528	0.06825617328
3529	0.06825600385
3530	0.06823766535
3531	0.06823656292
3532	0.06823541331
3533	0.06821914474
3534	0.06820035613
3535	0.06818411847
3536	0.06816841884
3537	0.06814318903
3538	0.06812643278
3539	0.0681080837
3540	0.06809051852
3541	0.06807259761
3542	0.0680582913
3543	0.0680399645
3544	0.06801040632
3545	0.06800010723
3546	0.06799961684
3547	0.06798121359
3548	0.06795634143
3549	0.06794271858
3550	0.06791495546
3551	0.06789864823
3552	0.06789801011
3553	0.0678737666
3554	0.06787010106
3555	0.06786947987
3556	0.06784178444
3557	0.0678364685
3558	0.0678174079
3559	0.06781593815
3560	0.06781496592
3561	0.06779802345
3562	0.06777149096
3563	0.06774710409
3564	0.06772557901
3565	0.06771747559
3566	0.06770684072
3567	0.06768689894
3568	0.06767090968
3569	0.06764747457
3570	0.06763133715
3571	0.06761207078
3572	0.06761074775
3573	0.06760949614
3574	0.06759473612
3575	0.06759367974
3576	0.06757650629
3577	0.06756211496
3578	0.0675448643
3579	0.06750331522
3580	0.06748518776
3581	0.067451831
3582	0.06745081086
3583	0.06742834492
3584	0.06741291202
3585	0.06739731136
3586	0.06738070369
3587	0.06736406703
3588	0.0673597145
3589	0.06734217105
3590	0.06734100923
3591	0.06732086701
3592	0.06732041527
3593	0.06730290582
3594	0.06727822965
3595	0.06724888954
3596	0.06722995117
3597	0.06720541495
3598	0.06718429929
3599	0.06715320619
3600	0.06712172213
3601	0.0670958736
3602	0.06707767398
3603	0.06707195896
3604	0.06707128103
3605	0.06704618981
3606	0.06704578713
3607	0.0670286089
3608	0.06702767759
3609	0.06702618493
3610	0.06702595918
3611	0.06701012352
3612	0.06698046638
3613	0.06696338816
3614	0.06694608533
3615	0.06693175197
3616	0.06691806725
3617	0.06690890892
3618	0.06689316389
3619	0.066890274
3620	0.06687351865
3621	0.06686658796
3622	0.06685552854
3623	0.06681545956
3624	0.0667945804
3625	0.06677349584
3626	0.0667507991
3627	0.06672893651
3628	0.06671122204
3629	0.06669488197
3630	0.06667885968
3631	0.0666542372
3632	0.06662395493
3633	0.0666058072
3634	0.06658822676
3635	0.06656531112
3636	0.06654772707
3637	0.06652576991
3638	0.0665201852
3639	0.06650139709
3640	0.06650005736
3641	0.06649860274
3642	0.06649780688
3643	0.06648215499
3644	0.06645686161
3645	0.06643389928
3646	0.0664218994
3647	0.06638899353
3648	0.06637046839
3649	0.06635214583
3650	0.06633551694
3651	0.0663351404
3652	0.06629568825
3653	0.0662716438
3654	0.0662546156
3655	0.06625089183
3656	0.06623382383
3657	0.06621523261
3658	0.06619888774
3659	0.0661832873
3660	0.06615836442
3661	0.06614264501
3662	0.06612999228
3663	0.06611186421
3664	0.06610028334
3665	0.0660952063
3666	0.06607848867
3667	0.06605921828
3668	0.06603818071
3669	0.06603496441
3670	0.06600718655
3671	0.06598737685
3672	0.06598502515
3673	0.06596577619
3674	0.06594651493
3675	0.06594564555
3676	0.06591362867
3677	0.06589696207
3678	0.06589570028
3679	0.06586838971
3680	0.06585981128
3681	0.06582991317
3682	0.0658129021
3683	0.06581220601
3684	0.06580926704
3685	0.06578687793
3686	0.06578608552
3687	0.06576745877
3688	0.06574991578
3689	0.06573907817
3690	0.06573808892
3691	0.06571548234
3692	0.06569345992
3693	0.06569228273
3694	0.06568435658
3695	0.06565983813
3696	0.06563499121
3697	0.06562102227
3698	0.06560147961
3699	0.06558650658
3700	0.06556783801
3701	0.06556685455
3702	0.06556629189
3703	0.06554179475
3704	0.06551823556
3705	0.06550325279
3706	0.06547769986
3707	0.06545434215
3708	0.06544453202
3709	0.06543069546
3710	0.06541391659
3711	0.0653941662
3712	0.06536286805
3713	0.06534942086
3714	0.0653357932
3715	0.06532358798
3716	0.06530818754
3717	0.06530751001
3718	0.06530537987
3719	0.06530495551
3720	0.06530492051
3721	0.06527762887
3722	0.06525878937
3723	0.06524344395
3724	0.06523364556
3725	0.06521846664
3726	0.06520025067
3727	0.06519876724
3728	0.06519820154
3729	0.06515644158
3730	0.06511339914
3731	0.06509477734
3732	0.06507411049
3733	0.06506093797
3734	0.06504256076
3735	0.06502647052
3736	0.06500751254
3737	0.06498097435
3738	0.06497080795
3739	0.06495403139
3740	0.06493135722
3741	0.06491707503
3742	0.06490511108
3743	0.06490430701
3744	0.06487954494
3745	0.06487639577
3746	0.06484523118
3747	0.06482867306
3748	0.06482831279
3749	0.06481102196
3750	0.064788469
3751	0.06477838743
3752	0.06476687725
3753	0.06475127204
3754	0.06472543998
3755	0.06471071855
3756	0.06469048576
3757	0.06467414067
3758	0.06465899311
3759	0.06464222974
3760	0.06464178089
3761	0.06464117445
3762	0.06464057822
3763	0.06461324077
3764	0.06458937813
3765	0.06458838061
3766	0.06457344095
3767	0.06455351336
3768	0.0645286296
3769	0.06452475338
3770	0.06450429278
3771	0.06449637939
3772	0.06447622829
3773	0.0644602116
3774	0.06443984501
3775	0.06443839376
3776	0.06441706661
3777	0.06440611526
3778	0.06438887336
3779	0.06436150836
3780	0.0643377797
3781	0.06431980258
3782	0.06431960481
3783	0.06430345687
3784	0.06430253697
3785	0.06428594298
3786	0.06426815922
3787	0.06425246956
3788	0.06423029109
3789	0.06422988468
3790	0.06421768611
3791	0.06420881516
3792	0.06418434663
3793	0.06416431459
3794	0.06414765903
3795	0.06413272338
3796	0.06411645671
3797	0.06411489051
3798	0.06409560017
3799	0.06408517823
3800	0.06408203558
3801	0.0640714766
3802	0.06405381879
3803	0.06403369832
3804	0.06402177411
3805	0.06401524288
3806	0.06399362618
3807	0.06397795543
3808	0.06397761423
3809	0.06395875903
3810	0.06394320716
3811	0.06394282826
3812	0.06393600467
3813	0.06392221989
3814	0.06389456814
3815	0.06387664718
3816	0.06386192137
3817	0.06385092028
3818	0.0638334966
3819	0.06381494758
3820	0.06379984141
3821	0.06377991305
3822	0.06376151538
3823	0.06376088784
3824	0.06376028185
3825	0.06373823272
3826	0.06372230429
3827	0.06370863969
3828	0.0637080874
3829	0.0636922785
3830	0.06368598541
3831	0.06366761634
3832	0.06364688342
3833	0.06362649498
3834	0.06360730114
3835	0.06360650661
3836	0.06358756442
3837	0.0635677647
3838	0.06354753316
3839	0.0635329309
3840	0.06352300276
3841	0.06352238209
3842	0.0634977586
3843	0.06347821686
3844	0.06347463987
3845	0.06345365758
3846	0.06343068318
3847	0.06341834502
3848	0.06340285614
3849	0.06338288869
3850	0.06336269684
3851	0.06334127604
3852	0.06332186312
3853	0.06332133931
3854	0.06330170569
3855	0.06326665062
3856	0.06325639403
3857	0.06323192091
3858	0.06320242215
3859	0.06320226282
3860	0.06319000519
3861	0.06316923167
3862	0.06315521525
3863	0.0631443545
3864	0.06312286603
3865	0.06309828193
3866	0.06308357719
3867	0.06308259875
3868	0.06306336109
3869	0.0630462846
3870	0.06302914601
3871	0.06301006717
3872	0.06299417583
3873	0.06298211606
3874	0.06296672271
3875	0.06295233494
3876	0.06293622722
3877	0.06292317446
3878	0.06290595185
3879	0.06288945502
3880	0.06288857089
3881	0.06287145377
3882	0.06285497807
3883	0.06284261956
3884	0.06282724557
3885	0.06280566104
3886	0.06278207671
3887	0.06276304603
3888	0.06276248881
3889	0.06274702625
3890	0.06274201905
3891	0.06273313713
3892	0.06271778098
3893	0.06270307697
3894	0.06268095896
3895	0.0626543625
3896	0.06264327967
3897	0.06261641547
3898	0.06260002639
3899	0.06259948877
3900	0.06258190475
3901	0.06256702685
3902	0.06254703383
3903	0.06254645643
3904	0.06252942473
3905	0.06252881183
3906	0.06250654677
3907	0.0625060556
3908	0.06249337777
3909	0.06248425367
3910	0.06245977332
3911	0.06244481322
3912	0.06242732994
3913	0.06241077069
3914	0.06238987711
3915	0.06238931457
3916	0.06237351176
3917	0.06237255422
3918	0.06235134389
3919	0.06234438797
3920	0.06232967039
3921	0.06230663254
3922	0.06230601079
3923	0.06229109438
3924	0.06227543132
3925	0.06226239496
3926	0.06225262968
3927	0.06225199875
3928	0.06223144177
3929	0.06221659033
3930	0.06220357311
3931	0.06218223411
3932	0.06216246555
3933	0.06214816234
3934	0.06214169373
3935	0.06214087571
3936	0.06212169203
3937	0.06210228117
3938	0.06209566071
3939	0.06207683921
3940	0.06206103418
3941	0.06204481393
3942	0.0620287213
3943	0.06199773941
3944	0.06198135117
3945	0.061968471
3946	0.06193999358
3947	0.06192714502
3948	0.06191006732
3949	0.06190975157
3950	0.06189310506
3951	0.06189269863
3952	0.0618768911
3953	0.06184411629
3954	0.06182838135
3955	0.06181387546
3956	0.0617982958
3957	0.06178493936
3958	0.06176824787
3959	0.06175354086
3960	0.0617360719
3961	0.06172690357
3962	0.06169914227
3963	0.06169707134
3964	0.0616790723
3965	0.0616719581
3966	0.06165842882
3967	0.06165774625
3968	0.06163205587
3969	0.06162026834
3970	0.06160240606
3971	0.06160229975
3972	0.06158251377
3973	0.06156702317
3974	0.06154242488
3975	0.06152842595
3976	0.06152024479
3977	0.06149843966
3978	0.0614898674
3979	0.0614766222
3980	0.06145341101
3981	0.06145240514
3982	0.0614406144
3983	0.06142014799
3984	0.06140543364
3985	0.06140396823
3986	0.06139315643
3987	0.06138220421
3988	0.06136274138
3989	0.06134921253
3990	0.06133574347
3991	0.06133542714
3992	0.06132109531
3993	0.06132064365
3994	0.0613046839
3995	0.06129014318
3996	0.0612667838
3997	0.06125176805
3998	0.06123672517
3999	0.06122243159
4000	0.06120670774
4001	0.06118725834
4002	0.0611869923
4003	0.06116779202
4004	0.06115061591
4005	0.06114977742
4006	0.06112516782
4007	0.06112479459
4008	0.06110783649
4009	0.06109094192
4010	0.06108554049
4011	0.06107272631
4012	0.06105234843
4013	0.06103590527
4014	0.06101714151
4015	0.06100790856
4016	0.06098799563
4017	0.0609845083
4018	0.06096769028
4019	0.06094921829
4020	0.06092626718
4021	0.06091080302
4022	0.06090185101
4023	0.060878104
4024	0.0608767793
4025	0.06087617819
4026	0.06086410729
4027	0.06084969993
4028	0.06083778738
4029	0.06083700363
4030	0.0608368944
4031	0.06083597252
4032	0.06080830324
4033	0.06079351741
4034	0.06078440768
4035	0.0607667079
4036	0.06074544866
